user_id,review_id,text,votes.cool,business_id,votes.funny,stars,date,type,votes.useful
UXQzUyOnihbH0K_yCpK1zA,nVJNzszBqaDtyQAQQW0lfw,"We met our good friends from Morgantown here for lunch today and were really impressed with the place itself and the menu. 

I had read a few of the reviews ahead of time and the pizza was mentioned more than once so by the time we got there, I was jonesing for it. 

It certainly delivered. The crust was great, the sauce wast too sweet and the toppings were sufficient. 

Our friend for the baby clams with oil and garlic over angel hair and let me try a bit - as good as the pizza was, this was _much_ better. 

We'll return again to this beautifully lit gem in Carnegie PA soon!",0,P1fJb2WQ1mXoiudj8UE44w,0,4,2011-07-17,review,1
9cCTmiJ7hz35rHIdr8n9kA,dXBCUsjyAmWiKypnDnRJUw,"OK, its Friday night and have about 70 minutes to eat. Driving by Papa J's and W says, lets stop in and get a quick dinner. 

Advice host that we are in a hurry.  The host advised us it is a 90 minute service. The place was crowded, we were seated at the last open table. However our waiter, Jason, said he will do his best to get as out on time. We ordered our dinner immediately, with a salad and a glass of wine. In a few minutes we had our wine, then in a few more seconds we had our salads and some great homemade Italian bread with some olive oil and balsamic ving. for dipping.  Yum!

Just as we were finishing our salads our dinners were delivered. Great job Jason! The Fettuccine Carbanara was very good; a thick cream sauce with bacon and ricotta.  In and out in 60 minutes.  Now that is some good service.",1,P1fJb2WQ1mXoiudj8UE44w,1,4,2011-10-17,review,1
k-a1aAKB0f6w5sHDDEO4IA,G-gqp94DI9ZX3Qp4HdMCmA,"I have to say that I write this review with much regret, because I have always loved PaPa J's. But my recent experience there has changed my mind a bit. 

From the minute we were seated, we were greeted by a server that was clearly inexperienced and didn't know the menu. As I said before, I've been to PaPa J's a good handful of times so I know the menu decently well, but the server couldn't explain any of the questions I had about a couple new dishes I was thinking about trying. I swear this guy must have just looked at the menu for the first time a few minutes ago.

But it wasn't just the knowledge of the menu. It was one thing after another with our server. My wife asked for a glass of water 4 times until she finally got it (at which point the meal was over, so we didn't care at that point).  I mean come on, for a restaurant of this calibre and price is it too much to ask for a glass of water? There was no one filling up water.

My biggest complaint, however, is what happened with our meals. My dad and I both ordered the trout special (trout with roasted red peppers and lump crabmeat). Instead, the meal that was delivered to both of us was trout with a heaping pile of spinach and mushrooms. Not what the special was at all.  And by the way, that item is on the menu as a regular item so whether or not the mistake was made by the server (which, we are sure it was) or the chef, who knows for certain. Not to mention, though, that a good server wouldn't have served us that regardless. 

But before you think we had an unusal experience that was all due to a poor server, let me continue. When we informed our server of the mistake, he didn't really believe us until he checked his order sheet, and then he blamed the error on the chef. At this point, the meal had been sitting (because it took us forever to flag this guy down again) so the trout was basically cold. The server then said he would have the meals re-made. So, he took the meals back to the kitchen. Meanwhile, of course, my wife and mom are eating their meals and my dad and I are sitting there with no meals. Also keep in mind that my wife still had not gotten the water she had been asking for, and my iced tea had been refilled with a soda (yes, believe that or not). All the kitchen did was scrape their ""mistake"" off of our fish! They didn't remake anything. Our fish was served to us again with little pieces of spinach and mushrooms sticking all over it. Quite frankly, the fish wasn't good at all. I honestly would have rather had a fish sandwich from McDonald's that night. The server never did anything to try to make our experience better - he knew we weren't happy, but never offered anything such as dessert on the house. I'm not looking for a handout, but our experience was just plain awful that night. The guy never really even apologized for the mistake. Normally, I may have asked for a manager, but at this point I was ready to just get out of there (plus, we had to be somewhere else that night).

My opinion... for the money, there are many other restaurants I would rather eat at.",1,P1fJb2WQ1mXoiudj8UE44w,0,2,2012-01-02,review,5
tx4XvjDlactzL7SlNnR9XQ,5b5WisVblTVpl8qYVCi5Yg,This is a regular go-to for me. I love the food and the service. They always have the wine that I like and the food is always delicious. I suggest trying the flourless chocolate cake in the front of the store (in the section where you can buy stuff to take home). It is sublime and makes you want to go to a special cozy corner just to eat it and revel in its velvety loveliness.,0,P1fJb2WQ1mXoiudj8UE44w,0,4,2012-01-02,review,0
rS5-P1HVtZMyIQ_f1Es0uA,PCfm-BX0OiT70o5Q-sm3DA,"I thought the interiors were very nice.  We stopped here on a Friday night & I was glad they weren't busy because nothing else in the area looked appetizing.  

My daughter & I split a chicken parm sandwich, which was really good. Instead of it being served on a hoagie, it was served on thin bread- like focaccia or something.  It was pretty good- little messy.

The desserts looked amazing.  I thought it was pretty cool how you can watch the cooks prepare the food from outside.  The kitchen is situated on a corner with lots of windows.

I would return.",0,P1fJb2WQ1mXoiudj8UE44w,0,4,2012-03-18,review,0
PRTVZdLWYmhozxkplGA9qQ,CC1lVb3PEQWqJNHDAK7PKg,san francisco california visitor liked the food and the local is great. I am thinking about relocating to pttsbrgh area. I liked Carnegie because u can stroll down Main street and hit a couple places for lunch. I imagine this place would be crazy busy on friday or saturday night. we ate a lunchtime and it was nice.,0,P1fJb2WQ1mXoiudj8UE44w,0,4,2012-04-01,review,0
nEYPahVwXGD2Pjvgkm7QqQ,iCL1r6fQeI3-EOEYGyh0FA,"Coming here you get the feeling they haven't changed much.  The tables, the decorations, the menu.  All the same.  Does that make you a little worried?  Yes.

I ordered the mushroom ravioli and it was... oily.  Very very oily.  The actual ravioli was okay, enough mushrooms.  but it was oily.  Did I mention that?  

Ambiance, like I said, left much to be desired.  I don't think I'd have this place on my list of ""musts"" for downtown.  Much better restaurants to visit!",2,P1fJb2WQ1mXoiudj8UE44w,1,2,2012-08-02,review,3
tCNt0WFUwqNC997W7kk3Ew,s6sT4Ob1sGeJ8k6MqDLlmQ,"Had dinner at Papa J's with a group of 6.  I loved how the restaurant is in a old brick building with large windows. It felt like a neighborhood restaurant. On a Saturday night, the restaurant was full but not crowded.  We were seated in a room with poor acoustics.  It was difficult to hear people at our table and the waitress.  While she tried, I can see the asperation in her face when she had to repeat the specials to both sides of the table.

People ordered bourbon on the rocks before dinner which seemed watered down, while my lemon drop was made nice.  The bread was delicious!  Can you describe it to be creamy?  The fried zucchini was lightly breaded and not too oily.  It was a large portion made up of 2 sliced zucchinis.

We ordered a variety of dishes.  The pasta dish was dry with more pasta than sauce or meat.  Those who ordered the fish special thought it was delicious.  The shrimp dish was enjoyed as well.  I had the chicken marsala which was pretty good.  The marsala sauce wasn't too thick, and the chicken moist.

Hard to tell if the deserts were ""homemade.""  The tiramisu and spumoni were small in portion and meant for one. 

On the whole, I was on the fence with my overall impression of Papa J's.  ""A-ok"" probably is the best way to describe it.",0,P1fJb2WQ1mXoiudj8UE44w,0,3,2012-08-12,review,2
3_MuuYvWx7h5GgfCtfrZiA,5LH6Q4H0S5TEOBSXgBTztg,"Service in this place is poor because of lack of acknowledgment since people working there are ""just"" working . They have nice decor,nice bar and good bread. Consider where this place is ,the prices are really really high . Nothing is served on the side with main dishes ....",0,P1fJb2WQ1mXoiudj8UE44w,0,2,2012-08-14,review,0
FB8T3L1w2s88qjdvX6upGQ,KMUpEmsve0cbRbFck9raaA,Terrible service...terrible food...this place smells like rotten wet wood,0,P1fJb2WQ1mXoiudj8UE44w,0,1,2012-08-21,review,0
f9LuLzqLMNJJoV3zmu6dBA,bOp9WhctQS8RSKsfuWpXpw,"Great place for dinner, drinks or a small celebration.

Papa J's is one of my favorite go to places for dinner when we don't have reservations and want a nice dinner out. My husband and I have eatten here upwards of 20 times over the last few years and have never been disappointed. I assumed that when they opened the alternate bar with lounge area and extra tables for dining on the other side of the resturant that  the overall vibe of the restaurant would change and it would be very busy. I have been proved wrong.  We are always able to walk in on a weekend and get a table within a few minutes. Unfortunately, the alternate bar/lounge area isn't always open. I really don't understand why more people don't go here. 
My favorites are the fried zucchini, wedding soup and pizza.The zucchini is always crispy and seasoned well. The wedding soup has big chunks of carrots and celery. My husband also enjoys the pork entrees especially the grilled pork and the pastas including the tomato cream sauce. Also, their homemade italian bread with oil and vinegar to dip is a great way to wet your appetite. Make sure to add the parmesan cheese that they put on the table. 

Also, if you are looking for a good place to host a birthday party or event, consider Papa Js. They have a great catering menu and are easily able to accomodate larger parties. We had our rehersal dinner for our wedding here and everyone loved the food.",0,P1fJb2WQ1mXoiudj8UE44w,0,4,2012-09-17,review,0
